sensor_id,latitude,longitude,timestamp_utc,value
1,45.1,9.2,2026-03-18T10:00:59Z,16.9
1,45.1,9.2,2026-03-18T10:01:09Z,19.11
1,45.1,9.2,2026-03-18T10:01:19Z,18.45
1,45.1,9.2,2026-03-18T10:01:29Z,14.23
1,45.1,9.2,2026-03-18T10:01:39Z,20.53
1,45.1,9.2,2026-03-18T10:01:49Z,10.57
1,45.1,9.2,2026-03-18T10:01:59Z,24.18
1,45.1,9.2,2026-03-18T10:02:09Z,27.86
1,45.1,9.2,2026-03-18T10:02:19Z,12.33
1,45.1,9.2,2026-03-18T10:02:29Z,13.25
1,45.1,9.2,2026-03-18T10:02:39Z,20.84
1,45.1,9.2,2026-03-18T10:02:49Z,21.63
1,45.1,9.2,2026-03-18T10:02:59Z,10.46
1,45.1,9.2,2026-03-18T10:03:09Z,27.83
1,45.1,9.2,2026-03-18T10:03:19Z,12.95
1,45.1,9.2,2026-03-18T10:03:29Z,28.47
1,45.1,9.2,2026-03-18T10:03:39Z,28.48
1,45.1,9.2,2026-03-18T10:03:49Z,15.22
1,45.1,9.2,2026-03-18T10:03:59Z,23.14
1,45.1,9.2,2026-03-18T10:04:09Z,21.89
1,45.1,9.2,2026-03-18T10:04:19Z,19.68
1,45.1,9.2,2026-03-18T10:04:29Z,28.05
1,45.1,9.2,2026-03-18T10:04:39Z,13.69
1,45.1,9.2,2026-03-18T10:04:49Z,18.1
1,45.1,9.2,2026-03-18T10:04:59Z,29.98
1,45.1,9.2,2026-03-18T10:05:09Z,11.75
1,45.1,9.2,2026-03-18T10:05:20Z,25.24
1,45.1,9.2,2026-03-18T10:05:30Z,21.2
1,45.1,9.2,2026-03-18T10:05:40Z,22.42
1,45.1,9.2,2026-03-18T10:05:50Z,16.49
1,45.1,9.2,2026-03-18T10:06:00Z,16.68
1,45.1,9.2,2026-03-18T10:06:10Z,18.27
1,45.1,9.2,2026-03-18T10:06:20Z,22.08
1,45.1,9.2,2026-03-18T10:06:30Z,29.89
1,45.1,9.2,2026-03-18T10:06:40Z,17.3
1,45.1,9.2,2026-03-18T10:06:50Z,25.08
1,45.1,9.2,2026-03-18T10:07:00Z,19.83
1,45.1,9.2,2026-03-18T10:07:10Z,19.49
1,45.1,9.2,2026-03-18T10:07:20Z,14.44
1,45.1,9.2,2026-03-18T10:07:30Z,11.6
1,45.1,9.2,2026-03-18T10:07:40Z,16.41
1,45.1,9.2,2026-03-18T10:07:50Z,25.41
1,45.1,9.2,2026-03-18T10:08:00Z,28.38
1,45.1,9.2,2026-03-18T10:08:10Z,11.84
1,45.1,9.2,2026-03-18T10:08:20Z,26.1
1,45.1,9.2,2026-03-18T10:08:30Z,29.68
1,45.1,9.2,2026-03-18T10:08:40Z,18.0
1,45.1,9.2,2026-03-18T10:08:50Z,17.92
1,45.1,9.2,2026-03-18T10:09:00Z,15.47
1,45.1,9.2,2026-03-18T10:09:10Z,15.0
1,45.1,9.2,2026-03-18T10:09:20Z,15.45
1,45.1,9.2,2026-03-18T10:09:30Z,19.5
1,45.1,9.2,2026-03-18T10:09:40Z,26.13
1,45.1,9.2,2026-03-18T10:09:50Z,13.5
1,45.1,9.2,2026-03-18T10:10:00Z,24.45
1,45.1,9.2,2026-03-18T10:10:10Z,15.8
1,45.1,9.2,2026-03-18T10:10:20Z,23.18
1,45.1,9.2,2026-03-18T10:10:30Z,13.41
1,45.1,9.2,2026-03-18T10:10:40Z,16.48
1,45.1,9.2,2026-03-18T10:10:50Z,23.09
1,45.1,9.2,2026-03-18T10:11:00Z,18.53
1,45.1,9.2,2026-03-18T10:11:10Z,21.48
1,45.1,9.2,2026-03-18T10:11:20Z,22.47
1,45.1,9.2,2026-03-18T10:11:30Z,11.85
1,45.1,9.2,2026-03-18T10:11:40Z,20.85
1,45.1,9.2,2026-03-18T10:11:50Z,13.24
1,45.1,9.2,2026-03-18T10:12:00Z,29.51
1,45.1,9.2,2026-03-18T10:12:10Z,27.45
1,45.1,9.2,2026-03-18T10:12:21Z,29.03
1,45.1,9.2,2026-03-18T10:12:31Z,11.38
1,45.1,9.2,2026-03-18T10:12:41Z,29.08
1,45.1,9.2,2026-03-18T10:12:51Z,16.63
1,45.1,9.2,2026-03-18T10:13:01Z,12.28
1,45.1,9.2,2026-03-18T10:13:11Z,18.78
1,45.1,9.2,2026-03-18T10:13:21Z,25.84
1,45.1,9.2,2026-03-18T10:13:31Z,12.49
1,45.1,9.2,2026-03-18T10:13:41Z,15.91
1,45.1,9.2,2026-03-18T10:13:51Z,15.01
1,45.1,9.2,2026-03-18T10:14:01Z,20.61
1,45.1,9.2,2026-03-18T10:14:11Z,13.76
1,45.1,9.2,2026-03-18T10:14:21Z,21.43
1,45.1,9.2,2026-03-18T10:14:31Z,21.36
1,45.1,9.2,2026-03-18T10:14:41Z,10.05
1,45.1,9.2,2026-03-18T10:14:51Z,12.54
1,45.1,9.2,2026-03-18T10:15:01Z,27.82
1,45.1,9.2,2026-03-18T10:15:11Z,14.52
1,45.1,9.2,2026-03-18T10:15:21Z,17.96
1,45.1,9.2,2026-03-18T10:15:31Z,15.03
1,45.1,9.2,2026-03-18T10:15:41Z,24.95
1,45.1,9.2,2026-03-18T10:15:51Z,28.26
1,45.1,9.2,2026-03-18T10:16:01Z,28.56
1,45.1,9.2,2026-03-18T10:16:11Z,27.51
1,45.1,9.2,2026-03-18T10:16:21Z,24.81
1,45.1,9.2,2026-03-18T10:16:31Z,29.97
1,45.1,9.2,2026-03-18T10:16:41Z,11.73
1,45.1,9.2,2026-03-18T10:16:51Z,20.46
1,45.1,9.2,2026-03-18T10:17:01Z,25.21
1,45.1,9.2,2026-03-18T10:17:11Z,14.9
1,45.1,9.2,2026-03-18T10:17:21Z,13.89
1,45.1,9.2,2026-03-18T10:17:31Z,22.13
1,45.1,9.2,2026-03-18T10:17:41Z,29.54
1,45.1,9.2,2026-03-18T10:17:51Z,25.48
1,45.1,9.2,2026-03-18T10:18:01Z,26.3
1,45.1,9.2,2026-03-18T10:18:11Z,22.89
1,45.1,9.2,2026-03-18T10:18:21Z,22.76
1,45.1,9.2,2026-03-18T10:18:31Z,10.66
1,45.1,9.2,2026-03-18T10:18:41Z,10.89
1,45.1,9.2,2026-03-18T10:18:51Z,29.45
1,45.1,9.2,2026-03-18T10:19:01Z,16.13
1,45.1,9.2,2026-03-18T10:19:11Z,28.82
1,45.1,9.2,2026-03-18T10:19:21Z,13.5
1,45.1,9.2,2026-03-18T10:19:32Z,16.88
1,45.1,9.2,2026-03-18T10:19:42Z,19.97
1,45.1,9.2,2026-03-18T10:19:52Z,19.71
1,45.1,9.2,2026-03-18T10:20:02Z,17.37
1,45.1,9.2,2026-03-18T10:20:12Z,26.07
1,45.1,9.2,2026-03-18T10:20:22Z,27.77
1,45.1,9.2,2026-03-18T10:20:32Z,16.26
1,45.1,9.2,2026-03-18T10:20:42Z,22.8
1,45.1,9.2,2026-03-18T10:20:52Z,11.1
1,45.1,9.2,2026-03-18T10:21:02Z,28.47
1,45.1,9.2,2026-03-18T10:21:12Z,21.63
1,45.1,9.2,2026-03-18T10:21:22Z,16.25
1,45.1,9.2,2026-03-18T10:21:32Z,16.48
1,45.1,9.2,2026-03-18T10:21:42Z,18.72
1,45.1,9.2,2026-03-18T10:21:52Z,29.65
1,45.1,9.2,2026-03-18T10:22:02Z,10.3
1,45.1,9.2,2026-03-18T11:11:20Z,15.52
1,45.1,9.2,2026-03-18T11:11:30Z,17.53
1,45.1,9.2,2026-03-18T11:11:40Z,23.89
1,45.1,9.2,2026-03-18T11:11:50Z,18.91
1,45.1,9.2,2026-03-18T11:12:00Z,18.48
1,45.1,9.2,2026-03-18T11:12:10Z,19.27
1,45.1,9.2,2026-03-18T11:12:20Z,22.28
1,45.1,9.2,2026-03-18T11:12:30Z,15.71
1,45.1,9.2,2026-03-18T11:12:41Z,12.01
1,45.1,9.2,2026-03-18T11:12:51Z,11.78
1,45.1,9.2,2026-03-18T11:13:01Z,11.55
1,45.1,9.2,2026-03-18T11:13:11Z,19.16
1,45.1,9.2,2026-03-18T11:13:21Z,27.87
1,45.1,9.2,2026-03-18T11:13:31Z,11.07
1,45.1,9.2,2026-03-18T11:13:41Z,12.85
1,45.1,9.2,2026-03-18T11:13:51Z,14.71
1,45.1,9.2,2026-03-18T11:14:01Z,29.36
1,45.1,9.2,2026-03-18T11:14:11Z,27.32
1,45.1,9.2,2026-03-18T11:14:21Z,12.23
1,45.1,9.2,2026-03-18T11:14:31Z,14.97
1,45.1,9.2,2026-03-18T11:14:41Z,11.82
1,45.1,9.2,2026-03-18T11:14:51Z,20.61
1,45.1,9.2,2026-03-18T11:15:01Z,15.09
1,45.1,9.2,2026-03-18T11:15:11Z,28.1
1,45.1,9.2,2026-03-18T11:15:21Z,17.35
1,45.1,9.2,2026-03-18T11:15:31Z,26.6
1,45.1,9.2,2026-03-18T11:15:41Z,11.71
1,45.1,9.2,2026-03-18T11:15:51Z,23.92
1,45.1,9.2,2026-03-18T11:16:01Z,11.46
1,45.1,9.2,2026-03-18T11:16:11Z,29.43
1,45.1,9.2,2026-03-18T11:16:21Z,11.22
1,45.1,9.2,2026-03-18T11:16:31Z,23.92
1,45.1,9.2,2026-03-18T11:16:41Z,27.9
1,45.1,9.2,2026-03-18T11:16:52Z,26.19
1,45.1,9.2,2026-03-18T11:17:02Z,17.16
1,45.1,9.2,2026-03-18T11:17:12Z,13.67
1,45.1,9.2,2026-03-18T11:17:22Z,11.23
1,45.1,9.2,2026-03-18T11:17:32Z,24.38
1,45.1,9.2,2026-03-18T11:17:42Z,22.86
1,45.1,9.2,2026-03-18T11:17:52Z,18.97
1,45.1,9.2,2026-03-18T11:18:02Z,25.26
1,45.1,9.2,2026-03-18T11:18:12Z,20.83
1,45.1,9.2,2026-03-18T11:18:22Z,11.43
1,45.1,9.2,2026-03-18T11:18:32Z,18.88
1,45.1,9.2,2026-03-18T11:18:42Z,26.27
1,45.1,9.2,2026-03-18T11:18:52Z,16.11
1,45.1,9.2,2026-03-18T11:19:02Z,16.77
1,45.1,9.2,2026-03-18T11:19:12Z,18.61
1,45.1,9.2,2026-03-18T11:19:22Z,19.81
1,45.1,9.2,2026-03-18T11:19:32Z,22.66
1,45.1,9.2,2026-03-18T11:19:42Z,13.26
1,45.1,9.2,2026-03-18T11:19:52Z,23.0
1,45.1,9.2,2026-03-18T11:20:02Z,16.31
1,45.1,9.2,2026-03-18T11:20:12Z,28.72
1,45.1,9.2,2026-03-18T11:20:22Z,12.96
1,45.1,9.2,2026-03-18T11:20:32Z,19.79
1,45.1,9.2,2026-03-18T11:20:42Z,22.54
1,45.1,9.2,2026-03-18T11:20:52Z,22.53
1,45.1,9.2,2026-03-18T11:21:02Z,20.65
1,45.1,9.2,2026-03-18T11:21:12Z,20.15
1,45.1,9.2,2026-03-18T11:21:23Z,18.37
1,45.1,9.2,2026-03-18T11:21:33Z,11.94
1,45.1,9.2,2026-03-18T11:21:43Z,11.12
1,45.1,9.2,2026-03-18T11:21:53Z,21.67
1,45.1,9.2,2026-03-18T11:22:03Z,19.51
1,45.1,9.2,2026-03-18T11:22:13Z,22.77
1,45.1,9.2,2026-03-18T11:22:23Z,23.13
1,45.1,9.2,2026-03-18T11:22:33Z,24.47
1,45.1,9.2,2026-03-18T11:22:43Z,17.39
1,45.1,9.2,2026-03-18T11:22:53Z,28.97
1,45.1,9.2,2026-03-18T11:23:03Z,12.6
1,45.1,9.2,2026-03-18T11:23:13Z,10.6
1,45.1,9.2,2026-03-18T11:23:23Z,17.7
1,45.1,9.2,2026-03-18T11:23:33Z,13.7
1,45.1,9.2,2026-03-18T11:23:43Z,10.38
1,45.1,9.2,2026-03-18T11:23:53Z,11.82
1,45.1,9.2,2026-03-18T11:24:03Z,25.57
1,45.1,9.2,2026-03-18T11:24:13Z,14.34
1,45.1,9.2,2026-03-18T11:24:23Z,24.5
1,45.1,9.2,2026-03-18T11:24:33Z,16.61
1,45.1,9.2,2026-03-18T11:24:43Z,16.06
1,45.1,9.2,2026-03-18T11:24:53Z,19.4
1,45.1,9.2,2026-03-18T11:25:03Z,13.35
1,45.1,9.2,2026-03-18T11:25:13Z,11.96
1,45.1,9.2,2026-03-18T11:25:23Z,13.67
1,45.1,9.2,2026-03-18T11:25:33Z,25.71
1,45.1,9.2,2026-03-18T11:25:43Z,13.93
1,45.1,9.2,2026-03-18T11:25:54Z,29.35
1,45.1,9.2,2026-03-18T11:26:04Z,23.85
1,45.1,9.2,2026-03-18T11:26:14Z,20.12
1,45.1,9.2,2026-03-18T11:26:24Z,29.36
1,45.1,9.2,2026-03-18T11:26:34Z,18.37
1,45.1,9.2,2026-03-18T11:26:44Z,23.22
1,45.1,9.2,2026-03-18T11:26:54Z,22.29
1,45.1,9.2,2026-03-18T11:27:04Z,24.38
1,45.1,9.2,2026-03-18T11:27:14Z,27.93
1,45.1,9.2,2026-03-18T11:27:24Z,20.9
1,45.1,9.2,2026-03-18T11:27:34Z,18.54
1,45.1,9.2,2026-03-18T11:27:44Z,25.16
1,45.1,9.2,2026-03-18T11:27:54Z,21.9
1,45.1,9.2,2026-03-18T11:28:04Z,19.94
1,45.1,9.2,2026-03-18T11:28:14Z,29.66
1,45.1,9.2,2026-03-18T11:28:24Z,22.87
1,45.1,9.2,2026-03-18T11:28:34Z,13.79
1,45.1,9.2,2026-03-18T11:28:45Z,25.2
1,45.1,9.2,2026-03-18T11:28:55Z,25.65
1,45.1,9.2,2026-03-18T11:29:05Z,26.76
1,45.1,9.2,2026-03-18T11:29:15Z,20.62
1,45.1,9.2,2026-03-18T11:29:25Z,27.23
1,45.1,9.2,2026-03-18T11:29:35Z,11.95
1,45.1,9.2,2026-03-18T11:29:45Z,10.59
1,45.1,9.2,2026-03-18T11:29:55Z,23.61
1,45.1,9.2,2026-03-18T11:30:05Z,10.62
1,45.1,9.2,2026-03-18T11:30:15Z,17.4
1,45.1,9.2,2026-03-18T11:30:25Z,22.38
1,45.1,9.2,2026-03-18T11:30:35Z,19.0
1,45.1,9.2,2026-03-18T11:30:45Z,21.5
1,45.1,9.2,2026-03-18T11:30:55Z,29.16
1,45.1,9.2,2026-03-18T11:31:05Z,22.72
1,45.1,9.2,2026-03-18T11:31:15Z,15.25
1,45.1,9.2,2026-03-18T11:31:25Z,14.36
1,45.1,9.2,2026-03-18T11:31:36Z,29.02
1,45.1,9.2,2026-03-18T11:31:46Z,14.02
1,45.1,9.2,2026-03-18T11:31:56Z,11.24
1,45.1,9.2,2026-03-18T11:32:06Z,29.21
1,45.1,9.2,2026-03-18T11:32:16Z,14.29
1,45.1,9.2,2026-03-18T11:32:26Z,18.96
1,45.1,9.2,2026-03-18T11:32:36Z,17.09
