sensor_id,latitude,longitude,timestamp_utc,value
1,45.1,9.2,2026-03-18T10:00:59Z,16.9
1,45.1,9.2,2026-03-18T10:01:09Z,19.11
1,45.1,9.2,2026-03-18T10:01:19Z,18.45
1,45.1,9.2,2026-03-18T10:01:29Z,14.23
1,45.1,9.2,2026-03-18T10:01:39Z,20.53
1,45.1,9.2,2026-03-18T10:01:49Z,10.57
1,45.1,9.2,2026-03-18T10:01:59Z,24.18
1,45.1,9.2,2026-03-18T10:02:09Z,27.86
1,45.1,9.2,2026-03-18T10:02:19Z,12.33
1,45.1,9.2,2026-03-18T10:02:29Z,13.25
1,45.1,9.2,2026-03-18T10:02:39Z,20.84
1,45.1,9.2,2026-03-18T10:02:49Z,21.63
1,45.1,9.2,2026-03-18T10:02:59Z,10.46
1,45.1,9.2,2026-03-18T10:03:09Z,27.83
1,45.1,9.2,2026-03-18T10:03:19Z,12.95
1,45.1,9.2,2026-03-18T10:03:29Z,28.47
1,45.1,9.2,2026-03-18T10:03:39Z,28.48
1,45.1,9.2,2026-03-18T10:03:49Z,15.22
1,45.1,9.2,2026-03-18T10:03:59Z,23.14
1,45.1,9.2,2026-03-18T10:04:09Z,21.89
1,45.1,9.2,2026-03-18T10:04:19Z,19.68
1,45.1,9.2,2026-03-18T10:04:29Z,28.05
1,45.1,9.2,2026-03-18T10:04:39Z,13.69
1,45.1,9.2,2026-03-18T10:04:49Z,18.1
1,45.1,9.2,2026-03-18T10:04:59Z,29.98
1,45.1,9.2,2026-03-18T10:05:09Z,11.75
1,45.1,9.2,2026-03-18T10:05:20Z,25.24
1,45.1,9.2,2026-03-18T10:05:30Z,21.2
1,45.1,9.2,2026-03-18T10:05:40Z,22.42
1,45.1,9.2,2026-03-18T10:05:50Z,16.49
1,45.1,9.2,2026-03-18T10:06:00Z,16.68
1,45.1,9.2,2026-03-18T10:06:10Z,18.27
1,45.1,9.2,2026-03-18T10:06:20Z,22.08
1,45.1,9.2,2026-03-18T10:06:30Z,29.89
1,45.1,9.2,2026-03-18T10:06:40Z,17.3
1,45.1,9.2,2026-03-18T10:06:50Z,25.08
1,45.1,9.2,2026-03-18T10:07:00Z,19.83
1,45.1,9.2,2026-03-18T10:07:10Z,19.49
1,45.1,9.2,2026-03-18T10:07:20Z,14.44
1,45.1,9.2,2026-03-18T10:07:30Z,11.6
1,45.1,9.2,2026-03-18T10:07:40Z,16.41
1,45.1,9.2,2026-03-18T10:07:50Z,25.41
1,45.1,9.2,2026-03-18T10:08:00Z,28.38
1,45.1,9.2,2026-03-18T10:08:10Z,11.84
1,45.1,9.2,2026-03-18T10:08:20Z,26.1
1,45.1,9.2,2026-03-18T10:08:30Z,29.68
1,45.1,9.2,2026-03-18T10:08:40Z,18.0
1,45.1,9.2,2026-03-18T10:08:50Z,17.92
1,45.1,9.2,2026-03-18T10:09:00Z,15.47
1,45.1,9.2,2026-03-18T10:09:10Z,15.0
1,45.1,9.2,2026-03-18T10:09:20Z,15.45
1,45.1,9.2,2026-03-18T10:09:30Z,19.5
1,45.1,9.2,2026-03-18T10:09:40Z,26.13
1,45.1,9.2,2026-03-18T10:09:50Z,13.5
1,45.1,9.2,2026-03-18T10:10:00Z,24.45
1,45.1,9.2,2026-03-18T10:10:10Z,15.8
1,45.1,9.2,2026-03-18T10:10:20Z,23.18
1,45.1,9.2,2026-03-18T10:10:30Z,13.41
1,45.1,9.2,2026-03-18T10:10:40Z,16.48
1,45.1,9.2,2026-03-18T10:10:50Z,23.09
1,45.1,9.2,2026-03-18T10:11:00Z,18.53
1,45.1,9.2,2026-03-18T10:11:10Z,21.48
1,45.1,9.2,2026-03-18T10:11:20Z,22.47
1,45.1,9.2,2026-03-18T10:11:30Z,11.85
1,45.1,9.2,2026-03-18T10:11:40Z,20.85
1,45.1,9.2,2026-03-18T10:11:50Z,13.24
1,45.1,9.2,2026-03-18T10:12:00Z,29.51
1,45.1,9.2,2026-03-18T10:12:10Z,27.45
1,45.1,9.2,2026-03-18T10:12:21Z,29.03
1,45.1,9.2,2026-03-18T10:12:31Z,11.38
1,45.1,9.2,2026-03-18T10:12:41Z,29.08
1,45.1,9.2,2026-03-18T10:12:51Z,16.63
1,45.1,9.2,2026-03-18T10:13:01Z,12.28
1,45.1,9.2,2026-03-18T10:13:11Z,18.78
1,45.1,9.2,2026-03-18T10:13:21Z,25.84
1,45.1,9.2,2026-03-18T10:13:31Z,12.49
1,45.1,9.2,2026-03-18T10:13:41Z,15.91
1,45.1,9.2,2026-03-18T10:13:51Z,15.01
1,45.1,9.2,2026-03-18T10:14:01Z,20.61
1,45.1,9.2,2026-03-18T10:14:11Z,13.76
1,45.1,9.2,2026-03-18T10:14:21Z,21.43
1,45.1,9.2,2026-03-18T10:14:31Z,21.36
1,45.1,9.2,2026-03-18T10:14:41Z,10.05
1,45.1,9.2,2026-03-18T10:14:51Z,12.54
1,45.1,9.2,2026-03-18T10:15:01Z,27.82
1,45.1,9.2,2026-03-18T10:15:11Z,14.52
1,45.1,9.2,2026-03-18T10:15:21Z,17.96
1,45.1,9.2,2026-03-18T10:15:31Z,15.03
1,45.1,9.2,2026-03-18T10:15:41Z,24.95
1,45.1,9.2,2026-03-18T10:15:51Z,28.26
1,45.1,9.2,2026-03-18T10:16:01Z,28.56
1,45.1,9.2,2026-03-18T10:16:11Z,27.51
1,45.1,9.2,2026-03-18T10:16:21Z,24.81
1,45.1,9.2,2026-03-18T10:16:31Z,29.97
1,45.1,9.2,2026-03-18T10:16:41Z,11.73
1,45.1,9.2,2026-03-18T10:16:51Z,20.46
1,45.1,9.2,2026-03-18T10:17:01Z,25.21
1,45.1,9.2,2026-03-18T10:17:11Z,14.9
1,45.1,9.2,2026-03-18T10:17:21Z,13.89
1,45.1,9.2,2026-03-18T10:17:31Z,22.13
1,45.1,9.2,2026-03-18T10:17:41Z,29.54
1,45.1,9.2,2026-03-18T10:17:51Z,25.48
1,45.1,9.2,2026-03-18T10:18:01Z,26.3
1,45.1,9.2,2026-03-18T10:18:11Z,22.89
1,45.1,9.2,2026-03-18T10:18:21Z,22.76
1,45.1,9.2,2026-03-18T10:18:31Z,10.66
1,45.1,9.2,2026-03-18T10:18:41Z,10.89
1,45.1,9.2,2026-03-18T10:18:51Z,29.45
1,45.1,9.2,2026-03-18T10:19:01Z,16.13
1,45.1,9.2,2026-03-18T10:19:11Z,28.82
1,45.1,9.2,2026-03-18T10:19:21Z,13.5
1,45.1,9.2,2026-03-18T10:19:32Z,16.88
1,45.1,9.2,2026-03-18T10:19:42Z,19.97
1,45.1,9.2,2026-03-18T10:19:52Z,19.71
1,45.1,9.2,2026-03-18T10:20:02Z,17.37
1,45.1,9.2,2026-03-18T10:20:12Z,26.07
1,45.1,9.2,2026-03-18T10:20:22Z,27.77
1,45.1,9.2,2026-03-18T10:20:32Z,16.26
1,45.1,9.2,2026-03-18T10:20:42Z,22.8
1,45.1,9.2,2026-03-18T10:20:52Z,11.1
1,45.1,9.2,2026-03-18T10:21:02Z,28.47
1,45.1,9.2,2026-03-18T10:21:12Z,21.63
1,45.1,9.2,2026-03-18T10:21:22Z,16.25
1,45.1,9.2,2026-03-18T10:21:32Z,16.48
1,45.1,9.2,2026-03-18T10:21:42Z,18.72
1,45.1,9.2,2026-03-18T10:21:52Z,29.65
1,45.1,9.2,2026-03-18T10:22:02Z,10.3
1,45.1,9.2,2026-03-18T11:11:20Z,15.52
1,45.1,9.2,2026-03-18T11:11:30Z,17.53
1,45.1,9.2,2026-03-18T11:11:40Z,23.89
1,45.1,9.2,2026-03-18T11:11:50Z,18.91
1,45.1,9.2,2026-03-18T11:12:00Z,18.48
1,45.1,9.2,2026-03-18T11:12:10Z,19.27
1,45.1,9.2,2026-03-18T11:12:20Z,22.28
1,45.1,9.2,2026-03-18T11:12:30Z,15.71
1,45.1,9.2,2026-03-18T11:12:41Z,12.01
1,45.1,9.2,2026-03-18T11:12:51Z,11.78
1,45.1,9.2,2026-03-18T11:13:01Z,11.55
1,45.1,9.2,2026-03-18T11:13:11Z,19.16
1,45.1,9.2,2026-03-18T11:13:21Z,27.87
1,45.1,9.2,2026-03-18T11:13:31Z,11.07
1,45.1,9.2,2026-03-18T11:13:41Z,12.85
1,45.1,9.2,2026-03-18T11:13:51Z,14.71
1,45.1,9.2,2026-03-18T11:14:01Z,29.36
1,45.1,9.2,2026-03-18T11:14:11Z,27.32
1,45.1,9.2,2026-03-18T11:14:21Z,12.23
1,45.1,9.2,2026-03-18T11:14:31Z,14.97
1,45.1,9.2,2026-03-18T11:14:41Z,11.82
1,45.1,9.2,2026-03-18T11:14:51Z,20.61
1,45.1,9.2,2026-03-18T11:15:01Z,15.09
1,45.1,9.2,2026-03-18T11:15:11Z,28.1
1,45.1,9.2,2026-03-18T11:15:21Z,17.35
1,45.1,9.2,2026-03-18T11:15:31Z,26.6
1,45.1,9.2,2026-03-18T11:15:41Z,11.71
1,45.1,9.2,2026-03-18T11:15:51Z,23.92
1,45.1,9.2,2026-03-18T11:16:01Z,11.46
1,45.1,9.2,2026-03-18T11:16:11Z,29.43
1,45.1,9.2,2026-03-18T11:16:21Z,11.22
1,45.1,9.2,2026-03-18T11:16:31Z,23.92
1,45.1,9.2,2026-03-18T11:16:41Z,27.9
1,45.1,9.2,2026-03-18T11:16:52Z,26.19
1,45.1,9.2,2026-03-18T11:17:02Z,17.16
1,45.1,9.2,2026-03-18T11:17:12Z,13.67
1,45.1,9.2,2026-03-18T11:17:22Z,11.23
1,45.1,9.2,2026-03-18T11:17:32Z,24.38
1,45.1,9.2,2026-03-18T11:17:42Z,22.86
1,45.1,9.2,2026-03-18T11:17:52Z,18.97
1,45.1,9.2,2026-03-18T11:18:02Z,25.26
1,45.1,9.2,2026-03-18T11:18:12Z,20.83
1,45.1,9.2,2026-03-18T11:18:22Z,11.43
1,45.1,9.2,2026-03-18T11:18:32Z,18.88
1,45.1,9.2,2026-03-18T11:18:42Z,26.27
1,45.1,9.2,2026-03-18T11:18:52Z,16.11
1,45.1,9.2,2026-03-18T11:19:02Z,16.77
1,45.1,9.2,2026-03-18T11:19:12Z,18.61
1,45.1,9.2,2026-03-18T11:19:22Z,19.81
1,45.1,9.2,2026-03-18T11:19:32Z,22.66
1,45.1,9.2,2026-03-18T11:19:42Z,13.26
1,45.1,9.2,2026-03-18T11:19:52Z,23.0
1,45.1,9.2,2026-03-18T11:20:02Z,16.31
1,45.1,9.2,2026-03-18T11:20:12Z,28.72
1,45.1,9.2,2026-03-18T11:20:22Z,12.96
1,45.1,9.2,2026-03-18T11:20:32Z,19.79
1,45.1,9.2,2026-03-18T11:20:42Z,22.54
1,45.1,9.2,2026-03-18T11:20:52Z,22.53
1,45.1,9.2,2026-03-18T11:21:02Z,20.65
1,45.1,9.2,2026-03-18T11:21:12Z,20.15
1,45.1,9.2,2026-03-18T11:21:23Z,18.37
1,45.1,9.2,2026-03-18T11:21:33Z,11.94
1,45.1,9.2,2026-03-18T11:21:43Z,11.12
1,45.1,9.2,2026-03-18T11:21:53Z,21.67
1,45.1,9.2,2026-03-18T11:22:03Z,19.51
1,45.1,9.2,2026-03-18T11:22:13Z,22.77
1,45.1,9.2,2026-03-18T11:22:23Z,23.13
1,45.1,9.2,2026-03-18T11:22:33Z,24.47
1,45.1,9.2,2026-03-18T11:22:43Z,17.39
1,45.1,9.2,2026-03-18T11:22:53Z,28.97
1,45.1,9.2,2026-03-18T11:23:03Z,12.6
1,45.1,9.2,2026-03-18T11:23:13Z,10.6
1,45.1,9.2,2026-03-18T11:23:23Z,17.7
1,45.1,9.2,2026-03-18T11:23:33Z,13.7
1,45.1,9.2,2026-03-18T11:23:43Z,10.38
1,45.1,9.2,2026-03-18T11:23:53Z,11.82
1,45.1,9.2,2026-03-18T11:24:03Z,25.57
1,45.1,9.2,2026-03-18T11:24:13Z,14.34
1,45.1,9.2,2026-03-18T11:24:23Z,24.5
1,45.1,9.2,2026-03-18T11:24:33Z,16.61
1,45.1,9.2,2026-03-18T11:24:43Z,16.06
1,45.1,9.2,2026-03-18T11:24:53Z,19.4
1,45.1,9.2,2026-03-18T11:25:03Z,13.35
1,45.1,9.2,2026-03-18T11:25:13Z,11.96
1,45.1,9.2,2026-03-18T11:25:23Z,13.67
1,45.1,9.2,2026-03-18T11:25:33Z,25.71
1,45.1,9.2,2026-03-18T11:25:43Z,13.93
1,45.1,9.2,2026-03-18T11:25:54Z,29.35
1,45.1,9.2,2026-03-18T11:26:04Z,23.85
1,45.1,9.2,2026-03-18T11:26:14Z,20.12
1,45.1,9.2,2026-03-18T11:26:24Z,29.36
1,45.1,9.2,2026-03-18T11:26:34Z,18.37
1,45.1,9.2,2026-03-18T11:26:44Z,23.22
1,45.1,9.2,2026-03-18T11:26:54Z,22.29
1,45.1,9.2,2026-03-18T11:27:04Z,24.38
1,45.1,9.2,2026-03-18T11:27:14Z,27.93
1,45.1,9.2,2026-03-18T11:27:24Z,20.9
1,45.1,9.2,2026-03-18T11:27:34Z,18.54
1,45.1,9.2,2026-03-18T11:27:44Z,25.16
1,45.1,9.2,2026-03-18T11:27:54Z,21.9
1,45.1,9.2,2026-03-18T11:28:04Z,19.94
1,45.1,9.2,2026-03-18T11:28:14Z,29.66
1,45.1,9.2,2026-03-18T11:28:24Z,22.87
1,45.1,9.2,2026-03-18T11:28:34Z,13.79
1,45.1,9.2,2026-03-18T11:28:45Z,25.2
1,45.1,9.2,2026-03-18T11:28:55Z,25.65
1,45.1,9.2,2026-03-18T11:29:05Z,26.76
1,45.1,9.2,2026-03-18T11:29:15Z,20.62
1,45.1,9.2,2026-03-18T11:29:25Z,27.23
1,45.1,9.2,2026-03-18T11:29:35Z,11.95
1,45.1,9.2,2026-03-18T11:29:45Z,10.59
1,45.1,9.2,2026-03-18T11:29:55Z,23.61
1,45.1,9.2,2026-03-18T11:30:05Z,10.62
1,45.1,9.2,2026-03-18T11:30:15Z,17.4
1,45.1,9.2,2026-03-18T11:30:25Z,22.38
1,45.1,9.2,2026-03-18T11:30:35Z,19.0
1,45.1,9.2,2026-03-18T11:30:45Z,21.5
1,45.1,9.2,2026-03-18T11:30:55Z,29.16
1,45.1,9.2,2026-03-18T11:31:05Z,22.72
1,45.1,9.2,2026-03-18T11:31:15Z,15.25
1,45.1,9.2,2026-03-18T11:31:25Z,14.36
1,45.1,9.2,2026-03-18T11:31:36Z,29.02
1,45.1,9.2,2026-03-18T11:31:46Z,14.02
1,45.1,9.2,2026-03-18T11:31:56Z,11.24
1,45.1,9.2,2026-03-18T11:32:06Z,29.21
1,45.1,9.2,2026-03-18T11:32:16Z,14.29
1,45.1,9.2,2026-03-18T11:32:26Z,18.96
1,45.1,9.2,2026-03-18T11:32:36Z,17.09
1,45.1,9.2,2026-03-18T11:32:46Z,22.19
1,45.1,9.2,2026-03-18T11:32:56Z,20.83
1,45.1,9.2,2026-03-18T11:33:06Z,27.96
1,45.1,9.2,2026-03-18T11:33:16Z,23.13
1,45.1,9.2,2026-03-18T11:33:26Z,15.96
1,45.1,9.2,2026-03-18T11:33:36Z,18.19
1,45.1,9.2,2026-03-18T11:33:46Z,12.46
1,45.1,9.2,2026-03-18T11:33:56Z,18.45
1,45.1,9.2,2026-03-18T11:34:06Z,26.34
1,45.1,9.2,2026-03-18T11:34:16Z,25.52
1,45.1,9.2,2026-03-18T11:34:26Z,13.03
1,45.1,9.2,2026-03-18T11:34:36Z,15.79
1,45.1,9.2,2026-03-18T11:34:46Z,15.25
1,45.1,9.2,2026-03-18T11:34:56Z,10.74
1,45.1,9.2,2026-03-18T11:35:06Z,24.8
1,45.1,9.2,2026-03-18T11:35:17Z,29.92
1,45.1,9.2,2026-03-18T11:35:27Z,21.38
1,45.1,9.2,2026-03-18T11:35:37Z,13.12
1,45.1,9.2,2026-03-18T11:35:47Z,16.7
1,45.1,9.2,2026-03-18T11:35:57Z,29.6
1,45.1,9.2,2026-03-18T11:36:07Z,29.04
1,45.1,9.2,2026-03-18T11:36:17Z,19.0
1,45.1,9.2,2026-03-18T11:36:27Z,18.2
1,45.1,9.2,2026-03-18T11:36:37Z,28.69
1,45.1,9.2,2026-03-18T11:36:47Z,14.77
1,45.1,9.2,2026-03-18T11:36:57Z,15.82
1,45.1,9.2,2026-03-18T11:37:07Z,17.0
1,45.1,9.2,2026-03-18T11:37:17Z,17.5
1,45.1,9.2,2026-03-18T11:37:27Z,22.67
1,45.1,9.2,2026-03-18T11:37:37Z,21.25
1,45.1,9.2,2026-03-18T11:37:47Z,20.25
1,45.1,9.2,2026-03-18T11:37:57Z,23.95
1,45.1,9.2,2026-03-18T11:38:07Z,23.52
1,45.1,9.2,2026-03-18T11:38:18Z,16.25
1,45.1,9.2,2026-03-18T11:38:29Z,21.49
1,45.1,9.2,2026-03-18T11:38:39Z,27.58
1,45.1,9.2,2026-03-18T11:38:49Z,21.31
1,45.1,9.2,2026-03-18T11:38:59Z,17.75
1,45.1,9.2,2026-03-18T11:39:09Z,11.49
1,45.1,9.2,2026-03-18T11:40:58Z,14.2
1,45.1,9.2,2026-03-18T11:41:08Z,18.61
1,45.1,9.2,2026-03-18T11:41:18Z,11.17
1,45.1,9.2,2026-03-18T11:41:29Z,19.69
1,45.1,9.2,2026-03-18T11:41:39Z,27.45
1,45.1,9.2,2026-03-18T11:41:49Z,20.26
1,45.1,9.2,2026-03-18T11:41:59Z,11.33
1,45.1,9.2,2026-03-18T11:42:09Z,23.38
1,45.1,9.2,2026-03-18T11:42:19Z,26.65
1,45.1,9.2,2026-03-18T11:42:29Z,11.06
1,45.1,9.2,2026-03-18T11:42:39Z,16.19
1,45.1,9.2,2026-03-18T11:42:49Z,24.86
1,45.1,9.2,2026-03-18T11:42:59Z,10.9
1,45.1,9.2,2026-03-18T11:43:09Z,23.12
1,45.1,9.2,2026-03-18T11:43:19Z,19.32
1,45.1,9.2,2026-03-18T11:43:29Z,24.65
1,45.1,9.2,2026-03-18T11:43:39Z,16.73
1,45.1,9.2,2026-03-18T11:43:49Z,14.39
1,45.1,9.2,2026-03-18T11:43:59Z,13.73
1,45.1,9.2,2026-03-18T11:44:09Z,27.63
1,45.1,9.2,2026-03-18T11:44:19Z,10.42
1,45.1,9.2,2026-03-18T11:44:29Z,22.64
1,45.1,9.2,2026-03-18T11:44:39Z,13.15
1,45.1,9.2,2026-03-18T11:44:50Z,16.46
1,45.1,9.2,2026-03-18T11:45:00Z,16.36
1,45.1,9.2,2026-03-18T11:45:10Z,23.68
1,45.1,9.2,2026-03-18T11:45:20Z,16.91
1,45.1,9.2,2026-03-18T11:45:30Z,26.69
1,45.1,9.2,2026-03-18T11:45:40Z,29.09
1,45.1,9.2,2026-03-18T11:45:50Z,10.35
1,45.1,9.2,2026-03-18T11:46:00Z,14.49
1,45.1,9.2,2026-03-18T11:46:10Z,14.99
1,45.1,9.2,2026-03-18T11:46:20Z,10.55
1,45.1,9.2,2026-03-18T11:46:30Z,27.62
1,45.1,9.2,2026-03-18T11:46:40Z,29.05
1,45.1,9.2,2026-03-18T11:46:50Z,28.29
1,45.1,9.2,2026-03-18T11:47:00Z,11.36
1,45.1,9.2,2026-03-18T11:47:10Z,11.63
1,45.1,9.2,2026-03-18T11:47:20Z,17.8
1,45.1,9.2,2026-03-18T11:47:30Z,10.47
1,45.1,9.2,2026-03-18T11:47:40Z,13.3
1,45.1,9.2,2026-03-18T11:47:50Z,25.24
1,45.1,9.2,2026-03-18T11:48:00Z,10.53
1,45.1,9.2,2026-03-18T11:48:10Z,12.24
1,45.1,9.2,2026-03-18T11:48:20Z,16.05
1,45.1,9.2,2026-03-18T11:48:30Z,22.04
1,45.1,9.2,2026-03-18T11:48:40Z,21.32
1,45.1,9.2,2026-03-18T11:48:51Z,10.27
1,45.1,9.2,2026-03-18T11:49:01Z,14.63
1,45.1,9.2,2026-03-18T11:49:11Z,28.57
1,45.1,9.2,2026-03-18T11:49:21Z,19.6
1,45.1,9.2,2026-03-18T11:49:31Z,19.57
1,45.1,9.2,2026-03-18T11:49:41Z,11.54
1,45.1,9.2,2026-03-18T11:49:51Z,12.28
1,45.1,9.2,2026-03-18T11:50:01Z,24.26
1,45.1,9.2,2026-03-18T11:50:11Z,14.01
1,45.1,9.2,2026-03-18T11:50:21Z,13.06
1,45.1,9.2,2026-03-18T11:50:31Z,29.79
1,45.1,9.2,2026-03-18T11:50:41Z,26.84
1,45.1,9.2,2026-03-18T11:50:51Z,24.63
1,45.1,9.2,2026-03-18T11:51:01Z,23.14
1,45.1,9.2,2026-03-18T11:51:11Z,20.53
1,45.1,9.2,2026-03-18T11:51:21Z,21.03
1,45.1,9.2,2026-03-18T11:51:31Z,15.63
1,45.1,9.2,2026-03-18T11:51:41Z,10.12
1,45.1,9.2,2026-03-18T11:51:51Z,17.61
1,45.1,9.2,2026-03-18T11:52:01Z,17.5
1,45.1,9.2,2026-03-18T11:52:11Z,16.55
1,45.1,9.2,2026-03-18T11:52:21Z,17.87
1,45.1,9.2,2026-03-18T11:52:31Z,27.34
